id;regione;Longitude;Latitude;Elevation;SiteName;regione2;d_costa
liguria_6933;liguria;9.41;44.4243;370;Borzone ;Liguria;-0.8578856587409973
liguria_5813;liguria;8.948889;44.57277;358;Busalla ;Liguria;-0.8441235423088074
aeronautica_6771;liguria;8.167;43.95;221;Capo Mele AM;Liguria;-0.9129052758216858
liguria_5849;liguria;7.7;43.98;1357;Colle Belenda ;Liguria;-0.8374477624893188
liguria_5816;liguria;9.208333;44.53055;777;Diga del Brugneto ;Liguria;-0.8333280682563782
liguria_5868;liguria;9.39525;44.46268;1009;Giacopiane ;Liguria;-0.844623863697052
liguria_5870;liguria;8.01694;43.8789;60;Imperia ;Liguria;-0.9171728491783142
liguria_5888;liguria;8.940611;44.540806;250;Mignanego ;Liguria;-0.8568200469017029
liguria_5889;liguria;8.21083;44.0481;6;Molino Branca ;Liguria;-0.9129052758216858
liguria_5924;liguria;9.661111;44.275833;200;S. Margherita Vara ;Liguria;-0.8657842874526978
liguria_5818;liguria;9.451944;44.54958;1014;S. Stefano d'Aveto ;Liguria;-0.7988290786743164
liguria_5926;liguria;7.78625;43.822694;45;Sanremo ;Liguria;-0.9129052758216858
liguria_5933;liguria;9.965278;44.114722;26;Sarzana ;Liguria;-0.8930317163467407
aeronautica_6750;liguria;9.983;44.083;10;Sarzana/Luni AM;Liguria;-0.9043700695037842
liguria_5934;liguria;8.484083;44.307111;28;Savona Istituto Nautico ;Liguria;-0.9171728491783142
liguria_5937;liguria;9.483389;44.348694;570;Statale ;Liguria;-0.868890643119812
liguria_5817;liguria;9.1555;44.5158;769;Torriglia ;Liguria;-0.8482279181480408
aeronautica_6717;lombardia;9.7;45.667;237;Bergamo/Orio al Serio AM;Lombardia;-0.2734459936618805
aeronautica_6721;lombardia;10.283;45.417;97;Brescia/Ghedi AM;Lombardia;-0.30309993028640747
aeronautica_6718;lombardia;9.283;45.433;103;Milano/Linate AM;Lombardia;-0.4203517436981201
aeronautica_6711;lombardia;8.733;45.617;211;Milano/Malpensa AM;Lombardia;-0.35385146737098694
lombardia_5962;lombardia;9.195;44.823889;419;Varzi ;Lombardia;-0.704948902130127
lombardia_6032;lombardia;9.0175;44.990278000000004;99;Voghera ;Lombardia;-0.6419218182563782
marche_703;marche;13.296259;42.625565;954;Amatrice ;Marche;-0.6801392436027527
marche_701;marche;13.449807;43.610954;5;Ancona Torrette ;Marche;-0.9171728491783142
marche_616;marche;13.07954;43.36842;580;Apiro ;Marche;-0.7604879140853882
marche_123;marche;12.936685;43.497452;535;Arcevia ;Marche;-0.7771856188774109
marche_25;marche;13.651516;42.852242;78;Ascoli Piceno ;Marche;-0.8255438804626465
marche_702;marche;12.340618;43.780575;715;Carpegna ;Marche;-0.7662909030914307
marche_608;marche;13.19233;43.36224;790;Cingoli ;Marche;-0.7740336656570435
marche_605;marche;12.904034;43.330273;354;Fabriano ;Marche;-0.711220383644104
aeronautica_6787;marche;13.367;43.617;10;Falconara AM;Marche;-0.9076302647590637
marche_152;marche;13.053796;43.826328;7;Fano ;Marche;-0.9171728491783142
marche_109;marche;12.726417;43.471085;690;Fonte Avellana ;Marche;-0.7210031151771545
marche_151;marche;12.798468;43.694527;96;Fossombrone ;Marche;-0.8164541721343994
aeronautica_6782;marche;12.733;43.517;574;Frontone AM;Marche;-0.7370726466178894
marche_110;marche;13.229972;43.531944;100;Jesi ;Marche;-0.8503745794296265
marche_609;marche;13.4187;43.29224;294;Lornano ;Marche;-0.8179113268852234
marche_142;marche;13.32611;42.899452;995;Montemonaco ;Marche;-0.7228218913078308
marche_108;marche;12.844062;43.568672;242;Pergola ;Marche;-0.781345546245575
marche_101;marche;12.410222;43.666889;352;Sant'Angelo in Vado ;Marche;-0.7376803755760193
marche_19;marche;13.498032;43.085857;197;Servigliano ;Marche;-0.8026614785194397
marche_104;marche;12.636861;43.723278;471;Urbino ;Marche;-0.794967770576477
aeronautica_6826;molise;14.65;41.567;807;Campobasso AM;Molise;-0.6863678097724915
aeronautica_6812;molise;15;42;44;Termoli AM;Molise;-0.9171728491783142
piemonte_5632;piemonte;7.311;45.313;1063;Ala Di Stura ;Piemonte;-0.3019148111343384
piemonte_5600;piemonte;8.705;44.938;88;Alessandria Lobbi ;Piemonte;-0.6737707257270813
piemonte_5644;piemonte;8.117;46.086;1661;Alpe Cheggio ;Piemonte;-0.10258910804986954
piemonte_5651;piemonte;8.261;46.317;1700;Alpe Devero ;Piemonte;-0.007906505838036537
piemonte_5650;piemonte;8.157;45.988;623;Anzino ;Piemonte;-0.15123920142650604
piemonte_5603;piemonte;8.213;44.886;116;Asti Tanaro ;Piemonte;-0.6413269639015198
piemonte_5616;piemonte;8.461;45.689;299;Borgomanero ;Piemonte;-0.3130267262458801
piemonte_5613;piemonte;7.563;44.336;573;Boves ;Piemonte;-0.6652406454086304
piemonte_5612;piemonte;7.853;44.702;327;Bra ;Piemonte;-0.6365161538124084
piemonte_5611;piemonte;7.374;44.569;675;Brossasco ;Piemonte;-0.5518515110015869
piemonte_5648;piemonte;8.423;45.976;375;Candoglia Toce ;Piemonte;-0.17661438882350922
piemonte_5602;piemonte;8.505;45.133;105;Casale Monferrato ;Piemonte;-0.5713930130004883
piemonte_5607;piemonte;7.661;44.234;924;Chiusa Pesio ;Piemonte;-0.715329110622406
piemonte_5642;piemonte;8.493;46.004;597;Cicogna ;Piemonte;-0.1664050668478012
piemonte_5629;piemonte;7.245;45.043;1110;Coazze ;Piemonte;-0.37660256028175354
piemonte_5646;piemonte;8.325;46.228;571;Crodo ;Piemonte;-0.053463589400053024
piemonte_5628;piemonte;7.392;44.965;305;Cumiana ;Piemonte;-0.43713104724884033
piemonte_5649;piemonte;8.303;46.104;255;Domodossola ;Piemonte;-0.1068032830953598
piemonte_5598;piemonte;8.855;45.022;76;Isola S. Antonio ;Piemonte;-0.6354798078536987
piemonte_5630;piemonte;7.14;45.469;2326;Lago Agnel ;Piemonte;-0.20734095573425293
piemonte_5627;piemonte;7.494;45.29;565;Lanzo ;Piemonte;-0.34863805770874023
piemonte_5621;piemonte;7.242;44.814;468;Luserna S. Giovanni ;Piemonte;-0.44316330552101135
piemonte_5609;piemonte;7.812;44.397;414;Mondovi' ;Piemonte;-0.7225409746170044
aeronautica_6710;piemonte;8.667;45.517;169;Novara/Cameri AM;Piemonte;-0.40035420656204224
piemonte_5640;piemonte;7.982;45.628;1222;Oropa ;Piemonte;-0.2940467596054077
piemonte_5599;piemonte;8.637;44.648;193;Ovada ;Piemonte;-0.8051537871360779
piemonte_5647;piemonte;8.55;45.925;214;Pallanza ;Piemonte;-0.20198599994182587
piemonte_5639;piemonte;7.957;45.69;1108;Piedicavallo ;Piemonte;-0.26322880387306213
piemonte_5617;piemonte;7.055;45.143;732;Pietrastretta ;Piemonte;-0.29766687750816345
